Name	Date	Close				
Bitcoin	6/20/2015 23:59	245.2120056		Ethereum	9/28/2017 23:59	299.1549988
Bitcoin	6/21/2015 23:59	243.9440002		Ethereum	9/29/2017 23:59	291.4670105
Bitcoin	6/22/2015 23:59	246.9900055		Ethereum	9/30/2017 23:59	301.4649963
Bitcoin	6/23/2015 23:59	244.2960052		Ethereum	10/1/2017 23:59	302.3370056
Bitcoin	6/24/2015 23:59	240.5149994		Ethereum	10/2/2017 23:59	297.4750061
Bitcoin	6/25/2015 23:59	242.798996		Ethereum	10/3/2017 23:59	292.4630127
Bitcoin	6/26/2015 23:59	243.5939941		Ethereum	10/4/2017 23:59	292.6579895
Bitcoin	6/27/2015 23:59	250.9900055		Ethereum	10/5/2017 23:59	295.8630066
Bitcoin	6/28/2015 23:59	249.0110016		Ethereum	10/6/2017 23:59	308.5880127
Bitcoin	6/29/2015 23:59	257.0639954		Ethereum	10/7/2017 23:59	311.1239929
Bitcoin	6/30/2015 23:59	263.071991		Ethereum	10/8/2017 23:59	308.6080017
Bitcoin	7/1/2015 23:59	258.6210022		Ethereum	10/9/2017 23:59	297.3919983
Bitcoin	7/2/2015 23:59	255.4120026		Ethereum	10/10/2017 23:59	299.8699951
Bitcoin	7/3/2015 23:59	256.3359985		Ethereum	10/11/2017 23:59	303.4559937
Bitcoin	7/4/2015 23:59	260.8859863		Ethereum	10/12/2017 23:59	304.1359863
Bitcoin	7/5/2015 23:59	271.9129944		Ethereum	10/13/2017 23:59	338.7569885
Bitcoin	7/6/2015 23:59	269.0299988		Ethereum	10/14/2017 23:59	339.6279907
Bitcoin	7/7/2015 23:59	266.2070007		Ethereum	10/15/2017 23:59	336.5950012
Bitcoin	7/8/2015 23:59	270.7850037		Ethereum	10/16/2017 23:59	333.3840027
Bitcoin	7/9/2015 23:59	269.2279968		Ethereum	10/17/2017 23:59	317.0820007
Bitcoin	7/10/2015 23:59	284.8940125		Ethereum	10/18/2017 23:59	314.3190002
Bitcoin	7/11/2015 23:59	293.1149902		Ethereum	10/19/2017 23:59	308.0880127
Bitcoin	7/12/2015 23:59	310.8670044		Ethereum	10/20/2017 23:59	304.006012
Bitcoin	7/13/2015 23:59	292.0539856		Ethereum	10/21/2017 23:59	300.1870117
Bitcoin	7/14/2015 23:59	287.4639893		Ethereum	10/22/2017 23:59	295.4460144
Bitcoin	7/15/2015 23:59	285.82901		Ethereum	10/23/2017 23:59	286.9500122
Bitcoin	7/16/2015 23:59	278.0889893		Ethereum	10/24/2017 23:59	298.3280029
Bitcoin	7/17/2015 23:59	279.4719849		Ethereum	10/25/2017 23:59	297.9249878
Bitcoin	7/18/2015 23:59	274.901001		Ethereum	10/26/2017 23:59	296.5270081
Bitcoin	7/19/2015 23:59	273.6140137		Ethereum	10/27/2017 23:59	297.4230042
Bitcoin	7/20/2015 23:59	278.9809875		Ethereum	10/28/2017 23:59	296.2980042
Bitcoin	7/21/2015 23:59	275.8330078		Ethereum	10/29/2017 23:59	305.0880127
Bitcoin	7/22/2015 23:59	277.2219849		Ethereum	10/30/2017 23:59	307.7510071
Bitcoin	7/23/2015 23:59	276.0490112		Ethereum	10/31/2017 23:59	305.8789978
Bitcoin	7/24/2015 23:59	288.2780151		Ethereum	11/1/2017 23:59	291.6940002
Bitcoin	7/25/2015 23:59	288.696991		Ethereum	11/2/2017 23:59	287.4289856
Bitcoin	7/26/2015 23:59	292.6860046		Ethereum	11/3/2017 23:59	305.7109985
Bitcoin	7/27/2015 23:59	293.6239929		Ethereum	11/4/2017 23:59	300.4689941
Bitcoin	7/28/2015 23:59	294.427002		Ethereum	11/5/2017 23:59	296.2630005
Bitcoin	7/29/2015 23:59	289.5899963		Ethereum	11/6/2017 23:59	298.8919983
Bitcoin	7/30/2015 23:59	287.7219849		Ethereum	11/7/2017 23:59	294.6589966
Bitcoin	7/31/2015 23:59	284.6499939		Ethereum	11/8/2017 23:59	309.0700073
Bitcoin	8/1/2015 23:59	281.6010132		Ethereum	11/9/2017 23:59	320.8840027
Bitcoin	8/2/2015 23:59	282.6140137		Ethereum	11/10/2017 23:59	299.2529907
Bitcoin	8/3/2015 23:59	281.2269897		Ethereum	11/11/2017 23:59	314.6809998
Bitcoin	8/4/2015 23:59	285.2179871		Ethereum	11/12/2017 23:59	307.9079895
Bitcoin	8/5/2015 23:59	281.8819885		Ethereum	11/13/2017 23:59	316.7160034
Bitcoin	8/6/2015 23:59	278.5769958		Ethereum	11/14/2017 23:59	337.631012
Bitcoin	8/7/2015 23:59	279.5849915		Ethereum	11/15/2017 23:59	333.3569946
Bitcoin	8/8/2015 23:59	260.9970093		Ethereum	11/16/2017 23:59	330.9240112
Bitcoin	8/9/2015 23:59	265.0830078		Ethereum	11/17/2017 23:59	332.3940125
Bitcoin	8/10/2015 23:59	264.4700012		Ethereum	11/18/2017 23:59	347.6119995
Bitcoin	8/11/2015 23:59	270.3859863		Ethereum	11/19/2017 23:59	354.3859863
Bitcoin	8/12/2015 23:59	266.3760071		Ethereum	11/20/2017 23:59	366.730011
Bitcoin	8/13/2015 23:59	264.0799866		Ethereum	11/21/2017 23:59	360.401001
Bitcoin	8/14/2015 23:59	265.6799927		Ethereum	11/22/2017 23:59	380.6520081
Bitcoin	8/15/2015 23:59	261.5509949		Ethereum	11/23/2017 23:59	410.1659851
Bitcoin	8/16/2015 23:59	258.5069885		Ethereum	11/24/2017 23:59	474.9110107
Bitcoin	8/17/2015 23:59	257.9760132		Ethereum	11/25/2017 23:59	466.276001
Bitcoin	8/18/2015 23:59	211.0789948		Ethereum	11/26/2017 23:59	471.3299866
Bitcoin	8/19/2015 23:59	226.6840057		Ethereum	11/27/2017 23:59	480.355011
Bitcoin	8/20/2015 23:59	235.3500061		Ethereum	11/28/2017 23:59	472.9020081
Bitcoin	8/21/2015 23:59	232.5690002		Ethereum	11/29/2017 23:59	427.5230103
Bitcoin	8/22/2015 23:59	230.3899994		Ethereum	11/30/2017 23:59	447.1140137
Bitcoin	8/23/2015 23:59	228.1690063		Ethereum	12/1/2017 23:59	466.5400085
Bitcoin	8/24/2015 23:59	210.4949951		Ethereum	12/2/2017 23:59	463.4490051
Bitcoin	8/25/2015 23:59	221.6089935		Ethereum	12/3/2017 23:59	465.8529968
Bitcoin	8/26/2015 23:59	225.8309937		Ethereum	12/4/2017 23:59	470.20401
Bitcoin	8/27/2015 23:59	224.7689972		Ethereum	12/5/2017 23:59	463.2810059
Bitcoin	8/28/2015 23:59	231.3959961		Ethereum	12/6/2017 23:59	428.5880127
Bitcoin	8/29/2015 23:59	229.7799988		Ethereum	12/7/2017 23:59	434.4079895
Bitcoin	8/30/2015 23:59	228.7610016		Ethereum	12/8/2017 23:59	456.0310059
Bitcoin	8/31/2015 23:59	230.0559998		Ethereum	12/9/2017 23:59	473.5020142
Bitcoin	9/1/2015 23:59	228.1210022		Ethereum	12/10/2017 23:59	441.7210083
Bitcoin	9/2/2015 23:59	229.2839966		Ethereum	12/11/2017 23:59	515.1359863
Bitcoin	9/3/2015 23:59	227.1829987		Ethereum	12/12/2017 23:59	651.4310303
Bitcoin	9/4/2015 23:59	230.2980042		Ethereum	12/13/2017 23:59	702.7670288
Bitcoin	9/5/2015 23:59	235.0189972		Ethereum	12/14/2017 23:59	695.815979
Bitcoin	9/6/2015 23:59	239.8399963		Ethereum	12/15/2017 23:59	684.447998
Bitcoin	9/7/2015 23:59	239.8470001		Ethereum	12/16/2017 23:59	696.2089844
Bitcoin	9/8/2015 23:59	243.6069946		Ethereum	12/17/2017 23:59	719.9749756
Bitcoin	9/9/2015 23:59	238.1679993		Ethereum	12/18/2017 23:59	794.6450195
Bitcoin	9/10/2015 23:59	238.477005		Ethereum	12/19/2017 23:59	826.822998
Bitcoin	9/11/2015 23:59	240.1069946		Ethereum	12/20/2017 23:59	819.0859985
Bitcoin	9/12/2015 23:59	235.2290039		Ethereum	12/21/2017 23:59	821.0629883
Bitcoin	9/13/2015 23:59	230.5119934		Ethereum	12/22/2017 23:59	674.8599854
Bitcoin	9/14/2015 23:59	230.6439972		Ethereum	12/23/2017 23:59	719.3870239
Bitcoin	9/15/2015 23:59	230.3040009		Ethereum	12/24/2017 23:59	694.1480103
Bitcoin	9/16/2015 23:59	229.0910034		Ethereum	12/25/2017 23:59	765.8339844
Bitcoin	9/17/2015 23:59	229.8099976		Ethereum	12/26/2017 23:59	773.8359985
Bitcoin	9/18/2015 23:59	232.9750061		Ethereum	12/27/2017 23:59	762.84198
Bitcoin	9/19/2015 23:59	231.4929962		Ethereum	12/28/2017 23:59	737.0230103
Bitcoin	9/20/2015 23:59	231.2120056		Ethereum	12/29/2017 23:59	753.59198
Bitcoin	9/21/2015 23:59	227.0850067		Ethereum	12/30/2017 23:59	717.257019
Bitcoin	9/22/2015 23:59	230.6179962		Ethereum	12/31/2017 23:59	756.7329712
Bitcoin	9/23/2015 23:59	230.2830048		Ethereum	1/1/2018 23:59	772.6409912
Bitcoin	9/24/2015 23:59	234.529007		Ethereum	1/2/2018 23:59	884.4439697
Bitcoin	9/25/2015 23:59	235.1439972		Ethereum	1/3/2018 23:59	962.7199707
Bitcoin	9/26/2015 23:59	234.3399963		Ethereum	1/4/2018 23:59	980.9219971
Bitcoin	9/27/2015 23:59	232.7570038		Ethereum	1/5/2018 23:59	997.7199707
Bitcoin	9/28/2015 23:59	239.1419983		Ethereum	1/6/2018 23:59	1041.680054
Bitcoin	9/29/2015 23:59	236.6869965		Ethereum	1/7/2018 23:59	1153.170044
Bitcoin	9/30/2015 23:59	236.0599976		Ethereum	1/8/2018 23:59	1148.530029
Bitcoin	10/1/2015 23:59	237.548996		Ethereum	1/9/2018 23:59	1299.73999
Bitcoin	10/2/2015 23:59	237.2929993		Ethereum	1/10/2018 23:59	1255.819946
Bitcoin	10/3/2015 23:59	238.7299957		Ethereum	1/11/2018 23:59	1154.930054
Bitcoin	10/4/2015 23:59	238.2590027		Ethereum	1/12/2018 23:59	1273.199951
Bitcoin	10/5/2015 23:59	240.3829956		Ethereum	1/13/2018 23:59	1396.420044
Bitcoin	10/6/2015 23:59	246.0630035		Ethereum	1/14/2018 23:59	1366.77002
Bitcoin	10/7/2015 23:59	242.9689941		Ethereum	1/15/2018 23:59	1291.920044
Bitcoin	10/8/2015 23:59	242.3040009		Ethereum	1/16/2018 23:59	1053.689941
Bitcoin	10/9/2015 23:59	243.9309998		Ethereum	1/17/2018 23:59	1014.25
Bitcoin	10/10/2015 23:59	244.9409943		Ethereum	1/18/2018 23:59	1036.280029
Bitcoin	10/11/2015 23:59	247.0500031		Ethereum	1/19/2018 23:59	1039.099976
Bitcoin	10/12/2015 23:59	245.3079987		Ethereum	1/20/2018 23:59	1155.150024
Bitcoin	10/13/2015 23:59	249.5079956		Ethereum	1/21/2018 23:59	1049.579956
Bitcoin	10/14/2015 23:59	251.9889984		Ethereum	1/22/2018 23:59	1003.26001
Bitcoin	10/15/2015 23:59	254.3200073		Ethereum	1/23/2018 23:59	986.2290039
Bitcoin	10/16/2015 23:59	262.868988		Ethereum	1/24/2018 23:59	1058.780029
Bitcoin	10/17/2015 23:59	270.6400146		Ethereum	1/25/2018 23:59	1056.030029
Bitcoin	10/18/2015 23:59	261.6430054		Ethereum	1/26/2018 23:59	1055.170044
Bitcoin	10/19/2015 23:59	263.4370117		Ethereum	1/27/2018 23:59	1107.069946
Bitcoin	10/20/2015 23:59	269.4630127		Ethereum	1/28/2018 23:59	1246.01001
Bitcoin	10/21/2015 23:59	266.2720032		Ethereum	1/29/2018 23:59	1182.359985
Bitcoin	10/22/2015 23:59	274.0230103		Ethereum	1/30/2018 23:59	1071.130005
Bitcoin	10/23/2015 23:59	276.4960022		Ethereum	1/31/2018 23:59	1118.310059
Bitcoin	10/24/2015 23:59	281.6539917		Ethereum	2/1/2018 23:59	1036.790039
Bitcoin	10/25/2015 23:59	283.6799927		Ethereum	2/2/2018 23:59	915.7849731
Bitcoin	10/26/2015 23:59	285.2999878		Ethereum	2/3/2018 23:59	964.0189819
Bitcoin	10/27/2015 23:59	293.7879944		Ethereum	2/4/2018 23:59	834.6820068
Bitcoin	10/28/2015 23:59	304.6180115		Ethereum	2/5/2018 23:59	697.9509888
Bitcoin	10/29/2015 23:59	313.855011		Ethereum	2/6/2018 23:59	793.1220093
Bitcoin	10/30/2015 23:59	328.0150146		Ethereum	2/7/2018 23:59	757.0679932
Bitcoin	10/31/2015 23:59	314.1659851		Ethereum	2/8/2018 23:59	817.8070068
Bitcoin	11/1/2015 23:59	325.4309998		Ethereum	2/9/2018 23:59	883.8649902
Bitcoin	11/2/2015 23:59	361.1889954		Ethereum	2/10/2018 23:59	860.414978
Bitcoin	11/3/2015 23:59	403.4169922		Ethereum	2/11/2018 23:59	814.6599731
Bitcoin	11/4/2015 23:59	411.5629883		Ethereum	2/12/2018 23:59	868.7069702
Bitcoin	11/5/2015 23:59	386.3540039		Ethereum	2/13/2018 23:59	845.2579956
Bitcoin	11/6/2015 23:59	374.4700012		Ethereum	2/14/2018 23:59	923.5609741
Bitcoin	11/7/2015 23:59	386.4819946		Ethereum	2/15/2018 23:59	936.9760132
Bitcoin	11/8/2015 23:59	373.3680115		Ethereum	2/16/2018 23:59	944.210022
Bitcoin	11/9/2015 23:59	380.2569885		Ethereum	2/17/2018 23:59	974.1149902
Bitcoin	11/10/2015 23:59	336.8190002		Ethereum	2/18/2018 23:59	923.9210205
Bitcoin	11/11/2015 23:59	311.0840149		Ethereum	2/19/2018 23:59	943.8649902
Bitcoin	11/12/2015 23:59	338.1520081		Ethereum	2/20/2018 23:59	895.3709717
Bitcoin	11/13/2015 23:59	336.7529907		Ethereum	2/21/2018 23:59	849.9710083
Bitcoin	11/14/2015 23:59	332.9060059		Ethereum	2/22/2018 23:59	812.8449707
Bitcoin	11/15/2015 23:59	320.1659851		Ethereum	2/23/2018 23:59	864.1890259
Bitcoin	11/16/2015 23:59	330.7510071		Ethereum	2/24/2018 23:59	840.5150146
Bitcoin	11/17/2015 23:59	335.0939941		Ethereum	2/25/2018 23:59	844.8099976
Bitcoin	11/18/2015 23:59	334.5899963		Ethereum	2/26/2018 23:59	869.3150024
Bitcoin	11/19/2015 23:59	326.1489868		Ethereum	2/27/2018 23:59	878.2650146
Bitcoin	11/20/2015 23:59	322.0220032		Ethereum	2/28/2018 23:59	855.1989746
Bitcoin	11/21/2015 23:59	326.927002		Ethereum	3/1/2018 23:59	872.2000122
Bitcoin	11/22/2015 23:59	324.5360107		Ethereum	3/2/2018 23:59	856.8530273
Bitcoin	11/23/2015 23:59	323.04599		Ethereum	3/3/2018 23:59	857.2249756
Bitcoin	11/24/2015 23:59	320.04599		Ethereum	3/4/2018 23:59	866.6779785
Bitcoin	11/25/2015 23:59	328.2059937		Ethereum	3/5/2018 23:59	853.684021
Bitcoin	11/26/2015 23:59	352.6839905		Ethereum	3/6/2018 23:59	816.9509888
Bitcoin	11/27/2015 23:59	358.0419922		Ethereum	3/7/2018 23:59	752.8309937
Bitcoin	11/28/2015 23:59	357.381012		Ethereum	3/8/2018 23:59	704.5960083
Bitcoin	11/29/2015 23:59	371.2940063		Ethereum	3/9/2018 23:59	728.9160156
Bitcoin	11/30/2015 23:59	377.3210144		Ethereum	3/10/2018 23:59	686.8900146
Bitcoin	12/1/2015 23:59	362.4880066		Ethereum	3/11/2018 23:59	723.3389893
Bitcoin	12/2/2015 23:59	359.1870117		Ethereum	3/12/2018 23:59	699.8309937
Bitcoin	12/3/2015 23:59	361.04599		Ethereum	3/13/2018 23:59	690.8270264
Bitcoin	12/4/2015 23:59	363.1830139		Ethereum	3/14/2018 23:59	614.2910156
Bitcoin	12/5/2015 23:59	388.9490051		Ethereum	3/15/2018 23:59	611.3040161
Bitcoin	12/6/2015 23:59	388.7829895		Ethereum	3/16/2018 23:59	601.6660156
Bitcoin	12/7/2015 23:59	395.5360107		Ethereum	3/17/2018 23:59	552.7789917
Bitcoin	12/8/2015 23:59	415.5629883		Ethereum	3/18/2018 23:59	538.6439819
Bitcoin	12/9/2015 23:59	417.5629883		Ethereum	3/19/2018 23:59	556.7260132
Bitcoin	12/10/2015 23:59	415.4790039		Ethereum	3/20/2018 23:59	557.1749878
Bitcoin	12/11/2015 23:59	451.9379883		Ethereum	3/21/2018 23:59	561.7319946
Bitcoin	12/12/2015 23:59	434.9970093		Ethereum	3/22/2018 23:59	539.7020264
Bitcoin	12/13/2015 23:59	433.7550049		Ethereum	3/23/2018 23:59	539.6190186
Bitcoin	12/14/2015 23:59	444.1820068		Ethereum	3/24/2018 23:59	526.4390259
Bitcoin	12/15/2015 23:59	465.3210144		Ethereum	3/25/2018 23:59	524.2869873
Bitcoin	12/16/2015 23:59	454.9339905		Ethereum	3/26/2018 23:59	489.9509888
Bitcoin	12/17/2015 23:59	456.0780029		Ethereum	3/27/2018 23:59	450.1159973
Bitcoin	12/18/2015 23:59	463.6159973		Ethereum	3/28/2018 23:59	446.2789917
Bitcoin	12/19/2015 23:59	462.321991		Ethereum	3/29/2018 23:59	385.9679871
Bitcoin	12/20/2015 23:59	442.6849976		Ethereum	3/30/2018 23:59	394.644989
Bitcoin	12/21/2015 23:59	438.6390076		Ethereum	3/31/2018 23:59	396.4570007
Bitcoin	12/22/2015 23:59	436.571991		Ethereum	4/1/2018 23:59	379.6069946
Bitcoin	12/23/2015 23:59	442.401001		Ethereum	4/2/2018 23:59	386.4249878
Bitcoin	12/24/2015 23:59	454.9849854		Ethereum	4/3/2018 23:59	416.8930054
Bitcoin	12/25/2015 23:59	455.6530151		Ethereum	4/4/2018 23:59	380.5429993
Bitcoin	12/26/2015 23:59	417.2739868		Ethereum	4/5/2018 23:59	383.2319946
Bitcoin	12/27/2015 23:59	422.822998		Ethereum	4/6/2018 23:59	370.2850037
Bitcoin	12/28/2015 23:59	422.2789917		Ethereum	4/7/2018 23:59	385.3139954
Bitcoin	12/29/2015 23:59	432.9830017		Ethereum	4/8/2018 23:59	400.5079956
Bitcoin	12/30/2015 23:59	426.6199951		Ethereum	4/9/2018 23:59	398.526001
Bitcoin	12/31/2015 23:59	430.5669861		Ethereum	4/10/2018 23:59	414.2430115
Bitcoin	1/1/2016 23:59	434.3340149		Ethereum	4/11/2018 23:59	430.5400085
Bitcoin	1/2/2016 23:59	433.4379883		Ethereum	4/12/2018 23:59	492.9410095
Bitcoin	1/3/2016 23:59	430.0109863		Ethereum	4/13/2018 23:59	492.7349854
Bitcoin	1/4/2016 23:59	433.0910034		Ethereum	4/14/2018 23:59	501.4779968
Bitcoin	1/5/2016 23:59	431.9599915		Ethereum	4/15/2018 23:59	531.7020264
Bitcoin	1/6/2016 23:59	429.105011		Ethereum	4/16/2018 23:59	511.1470032
Bitcoin	1/7/2016 23:59	458.0480042		Ethereum	4/17/2018 23:59	502.8940125
Bitcoin	1/8/2016 23:59	453.230011		Ethereum	4/18/2018 23:59	524.7890015
Bitcoin	1/9/2016 23:59	447.6109924		Ethereum	4/19/2018 23:59	567.8889771
Bitcoin	1/10/2016 23:59	447.9909973		Ethereum	4/20/2018 23:59	615.7180176
Bitcoin	1/11/2016 23:59	448.428009		Ethereum	4/21/2018 23:59	605.3950195
Bitcoin	1/12/2016 23:59	435.6900024		Ethereum	4/22/2018 23:59	621.8599854
Bitcoin	1/13/2016 23:59	432.3710022		Ethereum	4/23/2018 23:59	642.5479736
Bitcoin	1/14/2016 23:59	430.3059998		Ethereum	4/24/2018 23:59	708.15802
Bitcoin	1/15/2016 23:59	364.3309937		Ethereum	4/25/2018 23:59	615.4160156
Bitcoin	1/16/2016 23:59	387.5360107		Ethereum	4/26/2018 23:59	662.809021
Bitcoin	1/17/2016 23:59	382.2990112		Ethereum	4/27/2018 23:59	647.0319824
Bitcoin	1/18/2016 23:59	387.1679993		Ethereum	4/28/2018 23:59	683.6779785
Bitcoin	1/19/2016 23:59	380.1489868		Ethereum	4/29/2018 23:59	688.8809814
Bitcoin	1/20/2016 23:59	420.230011		Ethereum	4/30/2018 23:59	669.9240112
Bitcoin	1/21/2016 23:59	410.2619934		Ethereum	5/1/2018 23:59	673.6129761
Bitcoin	1/22/2016 23:59	382.4920044		Ethereum	5/2/2018 23:59	687.1489868
Bitcoin	1/23/2016 23:59	387.4909973		Ethereum	5/3/2018 23:59	779.5430298
Bitcoin	1/24/2016 23:59	402.9710083		Ethereum	5/4/2018 23:59	785.6240234
Bitcoin	1/25/2016 23:59	391.7260132		Ethereum	5/5/2018 23:59	816.1199951
Bitcoin	1/26/2016 23:59	392.1530151		Ethereum	5/6/2018 23:59	792.3109741
Bitcoin	1/27/2016 23:59	394.9719849		Ethereum	5/7/2018 23:59	753.7249756
Bitcoin	1/28/2016 23:59	380.2890015		Ethereum	5/8/2018 23:59	752.8569946
Bitcoin	1/29/2016 23:59	379.473999		Ethereum	5/9/2018 23:59	752.2750244
Bitcoin	1/30/2016 23:59	378.2550049		Ethereum	5/10/2018 23:59	727.2769775
Bitcoin	1/31/2016 23:59	368.7669983		Ethereum	5/11/2018 23:59	679.5859985
Bitcoin	2/1/2016 23:59	373.0559998		Ethereum	5/12/2018 23:59	686.0479736
Bitcoin	2/2/2016 23:59	374.447998		Ethereum	5/13/2018 23:59	733.4959717
Bitcoin	2/3/2016 23:59	369.9490051		Ethereum	5/14/2018 23:59	730.5490112
Bitcoin	2/4/2016 23:59	389.5939941		Ethereum	5/15/2018 23:59	708.8709717
Bitcoin	2/5/2016 23:59	386.5490112		Ethereum	5/16/2018 23:59	707.0499878
Bitcoin	2/6/2016 23:59	376.5220032		Ethereum	5/17/2018 23:59	672.6569824
Bitcoin	2/7/2016 23:59	376.6199951		Ethereum	5/18/2018 23:59	694.3670044
Bitcoin	2/8/2016 23:59	373.446991		Ethereum	5/19/2018 23:59	696.5300293
Bitcoin	2/9/2016 23:59	376.0289917		Ethereum	5/20/2018 23:59	715.3690186
Bitcoin	2/10/2016 23:59	381.6489868		Ethereum	5/21/2018 23:59	699.2219849
Bitcoin	2/11/2016 23:59	379.6539917		Ethereum	5/22/2018 23:59	647.7410278
Bitcoin	2/12/2016 23:59	384.2630005		Ethereum	5/23/2018 23:59	583.585022
Bitcoin	2/13/2016 23:59	391.8599854		Ethereum	5/24/2018 23:59	601.7550049
Bitcoin	2/14/2016 23:59	407.230011		Ethereum	5/25/2018 23:59	586.7340088
Bitcoin	2/15/2016 23:59	400.1849976		Ethereum	5/26/2018 23:59	587.2800293
Bitcoin	2/16/2016 23:59	407.4880066		Ethereum	5/27/2018 23:59	572.6680298
Bitcoin	2/17/2016 23:59	416.321991		Ethereum	5/28/2018 23:59	516.0360107
Bitcoin	2/18/2016 23:59	422.3729858		Ethereum	5/29/2018 23:59	565.3880005
Bitcoin	2/19/2016 23:59	420.7850037		Ethereum	5/30/2018 23:59	559.5900269
Bitcoin	2/20/2016 23:59	437.1640015		Ethereum	5/31/2018 23:59	577.6450195
Bitcoin	2/21/2016 23:59	438.7980042		Ethereum	6/1/2018 23:59	580.0430298
Bitcoin	2/22/2016 23:59	437.7479858		Ethereum	6/2/2018 23:59	591.8079834
Bitcoin	2/23/2016 23:59	420.7359924		Ethereum	6/3/2018 23:59	618.3289795
Bitcoin	2/24/2016 23:59	424.9549866		Ethereum	6/4/2018 23:59	592.9849854
Bitcoin	2/25/2016 23:59	424.5440063		Ethereum	6/5/2018 23:59	609.3029785
Bitcoin	2/26/2016 23:59	432.1520081		Ethereum	6/6/2018 23:59	607.1240234
Bitcoin	2/27/2016 23:59	432.5190125		Ethereum	6/7/2018 23:59	605.1870117
Bitcoin	2/28/2016 23:59	433.5039978		Ethereum	6/8/2018 23:59	601.0770264
Bitcoin	2/29/2016 23:59	437.696991		Ethereum	6/9/2018 23:59	597.5620117
Bitcoin	3/1/2016 23:59	435.1229858		Ethereum	6/10/2018 23:59	526.4790039
Bitcoin	3/2/2016 23:59	423.9890137		Ethereum	6/11/2018 23:59	533.2839966
Bitcoin	3/3/2016 23:59	421.651001		Ethereum	6/12/2018 23:59	496.8429871
Bitcoin	3/4/2016 23:59	410.9389954		Ethereum	6/13/2018 23:59	477.493988
Bitcoin	3/5/2016 23:59	400.5700073		Ethereum	6/14/2018 23:59	519.7420044
Bitcoin	3/6/2016 23:59	407.7070007		Ethereum	6/15/2018 23:59	491.0039978
Bitcoin	3/7/2016 23:59	414.3210144		Ethereum	6/16/2018 23:59	499.6419983
Bitcoin	3/8/2016 23:59	413.9719849		Ethereum	6/17/2018 23:59	500.447998
Bitcoin	3/9/2016 23:59	414.8599854		Ethereum	6/18/2018 23:59	518.8909912
Bitcoin	3/10/2016 23:59	417.131012		Ethereum	6/19/2018 23:59	537.9569702
Bitcoin	3/11/2016 23:59	421.6900024		Ethereum	6/20/2018 23:59	536.2680054
Bitcoin	3/12/2016 23:59	411.6239929		Ethereum	6/21/2018 23:59	527.3670044
Bitcoin	3/13/2016 23:59	414.0650024		Ethereum	6/22/2018 23:59	465.8169861
Bitcoin	3/14/2016 23:59	416.4379883		Ethereum	6/23/2018 23:59	474.519989
Bitcoin	3/15/2016 23:59	416.8299866		Ethereum	6/24/2018 23:59	457.6719971
Bitcoin	3/16/2016 23:59	417.0109863		Ethereum	6/25/2018 23:59	460.3099976
Bitcoin	3/17/2016 23:59	420.6210022		Ethereum	6/26/2018 23:59	432.7720032
Bitcoin	3/18/2016 23:59	409.5480042		Ethereum	6/27/2018 23:59	442.3649902
Bitcoin	3/19/2016 23:59	410.4440002		Ethereum	6/28/2018 23:59	422.3649902
Bitcoin	3/20/2016 23:59	413.7550049		Ethereum	6/29/2018 23:59	436.0090027
Bitcoin	3/21/2016 23:59	413.3070068		Ethereum	6/30/2018 23:59	455.1799927
Bitcoin	3/22/2016 23:59	418.0889893		Ethereum	7/1/2018 23:59	453.9179993
Bitcoin	3/23/2016 23:59	418.0409851		Ethereum	7/2/2018 23:59	475.3469849
Bitcoin	3/24/2016 23:59	416.3940125		Ethereum	7/3/2018 23:59	464.1950073
Bitcoin	3/25/2016 23:59	417.177002		Ethereum	7/4/2018 23:59	467.3179932
Bitcoin	3/26/2016 23:59	417.9450073		Ethereum	7/5/2018 23:59	474.4119873
Bitcoin	3/27/2016 23:59	426.7650146		Ethereum	7/6/2018 23:59	474.0119934
Bitcoin	3/28/2016 23:59	424.2309875		Ethereum	7/7/2018 23:59	491.6600037
Bitcoin	3/29/2016 23:59	416.5159912		Ethereum	7/8/2018 23:59	489.118988
Bitcoin	3/30/2016 23:59	414.8160095		Ethereum	7/9/2018 23:59	476.6820068
Bitcoin	3/31/2016 23:59	416.7290039		Ethereum	7/10/2018 23:59	434.4240112
Bitcoin	4/1/2016 23:59	417.9599915		Ethereum	7/11/2018 23:59	446.5180054
Bitcoin	4/2/2016 23:59	420.8729858		Ethereum	7/12/2018 23:59	430.0740051
Bitcoin	4/3/2016 23:59	420.9039917		Ethereum	7/13/2018 23:59	434.0270081
Bitcoin	4/4/2016 23:59	421.4440002		Ethereum	7/14/2018 23:59	436.0859985
Bitcoin	4/5/2016 23:59	424.0299988		Ethereum	7/15/2018 23:59	449.8500061
Bitcoin	4/6/2016 23:59	423.4129944		Ethereum	7/16/2018 23:59	480.6579895
Bitcoin	4/7/2016 23:59	422.7449951		Ethereum	7/17/2018 23:59	501.0020142
Bitcoin	4/8/2016 23:59	420.348999		Ethereum	7/18/2018 23:59	480.5130005
Bitcoin	4/9/2016 23:59	419.4110107		Ethereum	7/19/2018 23:59	469.618988
Bitcoin	4/10/2016 23:59	421.5639954		Ethereum	7/20/2018 23:59	450.697998
Bitcoin	4/11/2016 23:59	422.4830017		Ethereum	7/21/2018 23:59	462.4360046
Bitcoin	4/12/2016 23:59	425.1900024		Ethereum	7/22/2018 23:59	459.6570129
